SECTION_ID,SECTION_CREDITS,SECTION_DELIVERY_SCHEDULE,SECTION_DESCRIPTION,SECTION_START_DATE,SECTION_END_DATE,SECTION_LANGUAGE,SECTION_REFID,SECTION_SCHOOL_CODE,SECTION_SCHOOL_YEAR,SECTION_TERM,SECTION_COURSE_CODE
1583931,1,REG,CON1010.3 - Construction Tools & Materials,13-FEB-23,27-JUN-23,EN,14488410-3870-4a64-ae3b-2db321108d86,0590,2023,Semester2,CON1010
1583954,1,REG,FOD1020.2 - Contemporary Baking,13-FEB-23,27-JUN-23,EN,4f88f1c4-61dd-4690-a07f-ba72c1fe5006,1108,2023,Semester2,FOD1020
1584009,1,REG,CTR3010.2 - Preparing for Change,15-FEB-23,27-JUN-23,EN,7fabc07d-925b-476f-8612-95f7e49ef1e3,1101,2023,Semester2,CTR3010
1584012,1,REG,COM1205.1 - Photography - Introduction,16-FEB-23,27-JUN-23,EN,c9cefcd5-5615-4993-bfc5-5b7beb9a3875,1101,2023,Semester2,COM1205
1584014,1,REG,HSS3050.KT - Becoming a Mentee,09-FEB-22,28-JUN-22,EN,d8181344-c22c-4458-a169-31534f4ee640,2239,2022,FullYear,HSS3050
1584029,1,REG,FOD2070.2 - Soups & Sauces,11-FEB-22,28-JUN-22,EN,a9130050-c7d0-4606-94f5-9dd283da976a,1108,2022,Semester2,FOD2070
1584044,1,REG,AGR1150.1 - Greenhouse/Nursery/Crops 1,19-APR-23,27-JUN-23,EN,ad75c18a-e15b-4afc-bf5c-309c0375158b,1305,2023,Semester2,AGR1150
1584051,1,REG,FOD2910.2 - FOD Project B,15-FEB-22,28-JUN-22,EN,df63bf15-1302-4c3b-adf9-e850d14ccbf2,0590,2022,Semester2,FOD2910
1584056,1,REG,COM1205.2 - Photography - Introduction,24-FEB-23,27-JUN-23,EN,fd5e0c46-e738-4d46-b67f-dcfee70f272b,0590,2023,Semester2,COM1205
1584061,1,REG,FOD2170.3 - International Cuisine,15-FEB-22,28-JUN-22,EN,a8dac2d0-6022-4a67-ad82-5da9cb06614b,0590,2022,Semester2,FOD2170
1584062,10,REG,OTH3998V.2 - Work Experience 35 (Variable Credit),27-FEB-23,27-JUN-23,EN,80f6461c-e678-46b7-9667-a985359a0eea,1108,2023,FullYear,OTH3998
1584072,1,REG,MEC1015.1 - Mechanics Tools & Materials,27-FEB-23,16-APR-23,EN,468f5cfa-e37c-40fb-b8ec-b70ea02d2519,1306,2023,Quarter3,MEC1015
1584086,1,REG,FOD3910.2 - FOD Project D,15-FEB-22,28-JUN-22,EN,32fff299-8345-4cbd-8a0e-7428714cef80,0590,2022,Semester2,FOD3910
1584090,1,REG,COM2215.2 - Photography - Communication,15-FEB-22,28-JUN-22,EN,cc7cb534-b82c-4278-be9c-034f1799e902,0590,2022,Semester2,COM2215
1584094,1,REG,WLD1070.C - Hunting & Game Management Theory,28-FEB-23,27-JUN-23,EN,b85ef9b3-35d4-4713-bff9-cc53eedddd12,0590,2023,FullYear,WLD1070
1584095,1,REG,HSA3536.2 - Hair Wrapping 1,28-FEB-23,27-JUN-23,EN,cce515b1-d09a-41e8-ad16-1896edf9ccb4,1101,2023,Semester2,HSA3536
1584103,1,REG,ENS1010.2 - Introduction to Stewardship,15-FEB-22,28-JUN-22,EN,332d10f9-5372-4e6b-a788-0777e5a3506f,0590,2022,Semester2,ENS1010
1584113,1,REG,AGR3000.2 - Agriculture Safety,01-MAR-23,27-JUN-23,EN,fab6d604-e952-4d1d-ab93-8034caa01359,1305,2023,Semester2,AGR3000
1584114,5,REG,KAE1781.2 - Social Studies 10-4,17-FEB-22,28-JUN-22,EN,be0e324e-0b2f-40c6-a701-2f6addecd8ec,1303,2022,Semester2,KAE1781
1584118,3,REG,PED14453.234 - Physical Education 10 (3 cr),17-FEB-22,28-JUN-22,EN,82ee6c29-5e38-40ca-8f3a-73f80607d43d,1101,2022,Semester2,PED1445
1584124,5,REG,MAT3793C.C - Mathematics 30-3 (CONNECT),18-FEB-22,28-JUN-22,EN,17c9bdd4-305b-4ea4-b82b-1e0391cb8d2d,0590,2022,FullYear,MAT3793
1584125,1,REG,HSA3526.2 - Updo & Upstyle Styling Techniques,01-MAR-23,27-JUN-23,EN,dd3188f9-65b4-4258-89f7-c0682cbfc7ff,0590,2023,Semester2,HSA3526
1584128,1,REG,COM1055.2 - Web Design 1,18-FEB-22,28-JUN-22,EN,26d298fb-ffab-4e55-877e-6d50bd6a1a33,1108,2022,Semester2,COM1055
1584129,5,REG,RAP5108.2 - Carpenter 25A,01-MAR-23,27-JUN-23,EN,ff629717-7d43-4309-aaac-0b5385d17f03,1101,2023,Semester2,RAP5108
1584131,1,REG,INF2020.KT - Keyboarding,18-FEB-22,28-JUN-22,EN,ee50819c-7653-4e9a-81ca-98ccdbac1d34,2239,2022,FullYear,INF2020
1584133,1,REG,HCS3040.C - Child Care First Aid,22-FEB-22,28-JUN-22,EN,95d273b4-16e9-4306-bb77-f91e1e1aa7f2,0590,2022,FullYear,HCS3040
1584135,1,REG,COM3215.2 - Photography - Photojournalism,02-MAR-23,27-JUN-23,EN,f7a998f5-4b73-4000-8cc7-6779b6440327,0590,2023,Semester2,COM3215
1584136,1,REG,COM3245.2 - Photography - Outdoor,02-MAR-23,27-JUN-23,EN,32c66bfd-a5cb-4507-a387-8e0f216799a6,0590,2023,Semester2,COM3245
1584144,5,REG,RAP2663.23 - Welder 25A,08-JUN-22,28-JUN-22,EN,3a34b304-83f0-4492-9b01-2ca9e6dc9f6b,1101,2022,Semester2,RAP2663
1584173,1,REG,FOR1020.2 - Forest Ecology in Regions of Canada,07-MAR-23,27-JUN-23,EN,6b66f9c0-72ba-4dc9-acd5-b0f943da1ea1,0590,2023,Semester2,FOR1020
1584193,1,REG,WLD2100.2 - Outdoor Cooking Practice,08-MAR-23,27-JUN-23,EN,09afd536-23d9-4004-86f9-ff1279991536,0590,2023,Semester2,WLD2100
1584198,1,REG,COM2045.1 - Vector Graphics 1,08-MAR-23,27-JUN-23,EN,96fb61d1-5579-483e-b411-b66a2a2e2ac5,1101,2023,Semester2,COM2045
1584199,1,REG,WLD3140.2 - Introduction to Guiding,08-MAR-23,27-JUN-23,EN,76b43370-036f-40a7-add4-9c6f00b88410,0590,2023,Semester2,WLD3140
1584205,1,REG,WLD2910.2 - WLD Project B,13-MAR-23,27-JUN-23,EN,77587386-1794-4116-8419-012b8b4291fb,0590,2023,Semester2,WLD2910
1584237,1,REG,AGR1050.1 - Plant Propagation,07-MAR-22,28-JUN-22,EN,77e3c2e8-674a-42fe-8de7-74ce61780315,0590,2022,Semester2,AGR1050
1584238,1,REG,AGR2045.BBB - Companion Animals,07-MAR-22,28-JUN-22,EN,46ca74c1-54d2-4a57-ba59-525674c43652,2239,2022,FullYear,AGR2045
1584244,1,REG,FOD1030.1 - Snacks & Appetizers,08-MAR-22,18-APR-22,EN,d862d7bd-2b66-4bd7-81c5-0219af810e6b,1306,2022,Quarter3,FOD1030
1584245,1,REG,HSA3431.3 - Hair and Scalp Analysis,08-MAR-22,18-APR-22,EN,4765e6ac-2f3b-485e-8762-6f2cf0760307,1101,2022,Quarter3,HSA3431
1584253,1,REG,COM1215.2 - Photography - Exposure,08-MAR-22,28-JUN-22,EN,f7f9ce08-f958-461d-b4b8-237776489f91,0590,2022,Semester2,COM1215
1584254,5,REG,RAP2990.2 - Heavy Equipment Technician 25C,20-MAR-23,27-JUN-23,EN,e08b1ecd-b218-452c-9638-ff1bbd7e1955,1101,2023,Semester2,RAP2990
1584270,1,REG,HCS2050.C - Nervous System & Senses,09-MAR-22,28-JUN-22,EN,ea94bb3b-ac05-471c-8b5b-f40ba73547eb,0590,2022,FullYear,HCS2050
1584271,1,REG,WLD2100.2 - Outdoor Cooking Practice,14-MAR-22,28-JUN-22,EN,1ddf8183-a151-4ab7-9944-3b85449f560f,1108,2022,Semester2,WLD2100
1584279,1,REG,WLD3020.2 - Wildlife Protection & Stewardship,14-MAR-22,28-JUN-22,EN,1e2d4e4f-3383-407f-a142-423fcf0de72d,1108,2022,Semester2,WLD3020
1581869,5,REG,FNA2400V.2 - Art 20 (Variable),03-AUG-21,28-JUN-22,EN,8a7639e2-d1be-491b-926b-5ae5178804d5,0590,2022,Semester2,FNA2400
1581911,5,REG,LDC12695C.C - Creative Writing 15 (VARIABLE Connec,03-MAR-22,28-JUN-22,EN,e0cc8f27-67db-46ea-9a9d-babe63b65db5,0590,2022,FullYear,LDC1269
1581928,5,REG,ELA1105.12 - English Language Arts 10-1,02-AUG-22,30-JAN-23,EN,23f51acb-2cf2-4f69-8a5e-695ab4e18bb6,1101,2023,Semester1,ELA1105
1582024,5,REG,FSL2099.1 - French 20 - 9Y,02-AUG-22,30-JAN-23,EN,d0b679a0-1eb7-4689-ad88-89c19a69688f,0590,2023,Semester1,FSL2099
1582206,5,REG,SST1772.2 - Social Studies 10-2,02-AUG-22,27-JUN-23,EN,9f81387c-8157-4b6b-bc2c-0e999385eedf,0590,2023,Semester2,SST1772
1582270,5,REG,MAT3793.2 - Mathematics 30-3,03-AUG-21,30-JAN-22,EN,8239f66f-f455-40de-b5bb-dff5b6c97cf6,1108,2022,Semester1,MAT3793
1582324,5,REG,SCN1270.1 - Science 10,02-AUG-22,30-JAN-23,EN,a664e44b-a122-4498-80c2-8fc1dcfa5450,1108,2023,Semester1,SCN1270
1582366,5,REG,MAT1793.1 - Mathematics 10-3,03-AUG-21,28-JUN-22,EN,a2bd641c-18d6-4123-b287-a22b52da830d,1306,2022,Semester2,MAT1793
1582367,5,REG,SST2771.1 - Social Studies 20-1,02-AUG-22,30-JAN-23,EN,dffc66cf-e387-4319-b819-86b9cf5af6e6,1108,2023,Semester1,SST2771
1582376,5,REG,ELA1104.1 - English Language Arts 10-2,03-AUG-21,30-JAN-22,EN,f12f9291-4375-4d91-824f-70925c97dac1,1306,2022,Semester1,ELA1104
1582377,5,REG,SST2772.4 - Social Studies 20-2,02-AUG-22,30-JAN-23,EN,e5e0abdf-fec4-44aa-8946-cd8f9345e4b8,1108,2023,Semester1,SST2772
1582389,5,REG,ELA2105.1 - English Language Arts 20-1,03-AUG-21,28-JUN-22,EN,b9c4d120-efe6-4bbc-889e-cc69900ef3d1,1306,2022,Semester2,ELA2105
1582391,5,REG,ELA1105.9 - English Language Arts 10-1,02-AUG-22,30-JAN-23,EN,22eb1f2f-3211-41d2-a03d-dedd3ada29fe,1108,2023,Semester1,ELA1105
1582446,5,REG,ELA2104.CH - English Language Arts 20-2,25-AUG-21,30-JAN-22,EN,c0976c8e-46a4-44b0-a10c-20dc2f599600,1101,2022,Semester1,ELA2104
1582454,5,REG,MAT2792.1 - Mathematics 20-2,25-AUG-21,30-JAN-22,EN,06213d2e-a852-44f5-a150-d6426ce08ffe,1203,2022,Semester1,MAT2792
1582488,5,REG,PED2445V.1 - Physical Education 20 (Variable Credi,02-AUG-22,30-JAN-23,EN,66627ff3-8ab6-46e6-9c99-d17c0ecc2353,1306,2023,Semester1,PED2445
1582509,5,REG,SCN2796.1 - Chemistry 20,02-AUG-22,30-JAN-23,EN,48c7c747-8059-4b46-9273-155f0c137d52,1306,2023,Semester1,SCN2796
1582567,3,REG,PED0770.8 - Career & Life Management,27-AUG-22,27-JUN-23,EN,d6f16ffb-08a9-4e90-bd19-f819ae272df3,1108,2023,Semester2,PED0770
1582574,1,REG,CON1010.1 - Construction Tools & Materials,09-SEP-21,30-JAN-22,EN,ce704e14-edae-4290-994e-45fd29675195,0590,2022,Semester1,CON1010
1582585,5,REG,KAE2781.11 - Social Studies 20-4,01-SEP-22,30-JAN-23,EN,f56ab8e1-71b5-460b-b0cb-cf1c17a48d38,1101,2023,Semester1,KAE2781
1582590,5,REG,KAE1781.1 - Social Studies 10-4,31-AUG-22,30-JAN-23,EN,7eb07039-f252-46cd-bf7f-0d58ed7750a2,1303,2023,Semester1,KAE1781
1582684,1,REG,FOD3100.1 - Entertaining with Food,14-SEP-21,30-JAN-22,EN,067b8caf-42c2-4f1f-83b3-2dc3a74a7610,0590,2022,Semester1,FOD3100
1582779,1,REG,MEC2010.1 - Vehicle Detailing,13-SEP-22,30-JAN-23,EN,f5f8a590-8684-4c38-9ae0-399d778e23f1,0590,2023,Semester1,MEC2010
1582785,1,REG,COS1010.1 - Personal & Professional Practices,14-SEP-22,30-JAN-23,EN,8f00ea39-02e0-40e2-b97f-9de1150acce1,0590,2023,Semester1,COS1010
1582845,5,REG,PED1445V.9 - Physical Education 10 (Variable Credi,21-SEP-22,30-JAN-23,EN,df0db698-9116-4b2b-bf15-ef742f00aa15,1108,2023,Semester1,PED1445
1582963,1,REG,MAM3060.RR - Setting Up a Retail Store,20-OCT-21,28-JUN-22,EN,5461141d-695a-4ea2-92ea-4fc1700f1b22,2239,2022,FullYear,MAM3060
1583019,1,REG,PEN3033.CDcr - Lubrication and Bearings,27-OCT-21,28-JUN-22,EN,568d2d7a-1aff-427b-9f7f-1582dd1502b3,0590,2022,FullYear,PEN3033
1583061,1,REG,INF1030.1 - Word Processing 1,04-FEB-22,30-JAN-22,EN,44035f33-45b4-422c-8b43-d596ca77d76a,1101,2022,Quarter2,INF1030
1583231,1,REG,COM2125.1 - AV Postproduction 1,15-NOV-22,30-JAN-23,EN,b3de9679-830d-4aa7-aa6d-cb1e088b90cb,0590,2023,Semester1,COM2125
1583241,5,REG,RAP3988.11 - Heavy Equipment Technician 35A,08-NOV-21,30-JAN-22,EN,a260ab1b-e2d3-434a-ba4d-9192074580a0,1101,2022,Semester1,RAP3988
1583257,1,REG,ELT2140.1 - Robotics 2,21-NOV-22,30-JAN-23,EN,37d54b33-8835-4334-8c6c-cde160242190,0590,2023,Semester1,ELT2140
1583415,1,REG,COM2115.1 - AV Production 1,14-DEC-22,30-JAN-23,EN,016d7016-0912-41f5-af47-030225f2aba1,0590,2023,Semester1,COM2115
1583484,5,REG,RAP2657.1 - Parts Technician 25C,21-DEC-22,27-JUN-23,EN,c948e85f-136b-4f4a-94f5-934abccbc24c,1108,2023,FullYear,RAP2657
1583485,1,REG,EST2050.1 - Make-up,08-DEC-21,30-JAN-22,EN,9673221d-099e-4a79-9824-8cee357df17e,0590,2022,Semester1,EST2050
1582808,1,REG,FAS2000.1 - Fashion Illustration 2,16-SEP-22,30-JAN-23,EN,e5b4870b-54fe-4bb9-afc0-dec178d753ec,1101,2023,Semester1,FAS2000
1582811,1,REG,MEC3050.1 - Engine Replacement,04-OCT-21,30-JAN-22,EN,03446ad9-d2b4-459f-88fc-da60a09177e1,1108,2022,Semester1,MEC3050
1582823,1,REG,CON1120.1 - Product Management,20-SEP-22,30-JAN-23,EN,a080a6b7-60b9-475d-a5c0-f79167536e55,1101,2023,Semester1,CON1120
1582824,1,REG,CON1130.1 - Solid Stock Construction,20-SEP-22,30-JAN-23,EN,8169962f-d7ae-46e3-9a70-6e46dfd8f07b,1101,2023,Semester1,CON1130
1583064,1,REG,MEC1040.1 - Engine Fundamentals,02-NOV-21,30-JAN-22,EN,f797e23c-cfa7-4995-81a5-1262593280f8,1108,2022,Semester1,MEC1040
1583127,1,REG,COM1015.2 - Media,04-NOV-21,30-JAN-22,EN,4973c048-bdbc-4a7f-a0a1-2625ac97fb81,1101,2022,Quarter2,COM1015
1583136,1,REG,HCS2020.C - First Aid /CPR with AED,02-NOV-22,27-JUN-23,EN,fc4dd2cb-f268-4616-a2ca-e136ebbd926f,0590,2023,FullYear,HCS2020
1583278,5,REG,RAP5160.3 - Steamfitter-Pipefitter 25A,16-NOV-21,28-JUN-22,EN,ae545bde-3e1a-46e0-b18e-535624cdd3d8,0590,2022,FullYear,RAP5160
1583336,1,REG,CON2050.1 - Roof Structures 1,06-DEC-22,30-JAN-23,EN,faee7215-4b2f-4a37-ac9a-f0377367786e,0590,2023,Semester1,CON2050
1583344,1,REG,CON2020.1 - Concrete Forming,22-NOV-21,30-JAN-22,EN,e130fcba-7a2d-4e1c-aac3-e0f5e3651a55,1108,2022,Semester1,CON2020
1583382,5,REG,FNA34005.3 - Art 30 (5 cr),25-NOV-21,30-JAN-22,EN,8ec8f936-f33c-4c31-aa2c-e5d2f380137d,1108,2022,Semester1,FNA3400
1583413,1,REG,FOD1020.2 - Contemporary Baking,13-DEC-22,30-JAN-23,EN,855e6c42-a4c7-42b3-bb32-a1c6fd31be63,1306,2023,Quarter2,FOD1020
1583486,1,REG,EST2055.1 - Make-up - Client Services,08-DEC-21,30-JAN-22,EN,ae253a24-a20e-41e9-89b2-dc008a1db6c3,0590,2022,Semester1,EST2055
1583511,1,REG,REC3040.2 - Training & Conditioning,22-DEC-22,30-JAN-23,EN,d23d3e23-0225-49ca-8674-7e766ef26f12,1108,2023,Semester1,REC3040
1583512,1,REG,REC2050.3 - Sport Psychology 2,22-DEC-22,30-JAN-23,EN,ba62a402-4bca-487f-8520-9bf6073ecce0,1108,2023,Semester1,REC2050
1583568,1,REG,FOD2060.1 - Milk Products & Eggs,13-DEC-21,30-JAN-22,EN,a6e8ea92-cd1c-4afd-95df-97b2431ab1d6,1108,2022,Semester1,FOD2060
1583578,1,REG,HSS2950C.2 - HSS Intermediate Practicum (Connect),11-JAN-23,27-JUN-23,EN,25925e6f-81e8-479a-87f2-7ef9804000b2,0590,2023,FullYear,HSS2950
1583700,5,REG,ELA1104.2 - English Language Arts 10-2,17-JAN-22,28-JUN-22,EN,db89e34a-03be-468e-9409-f544a1319445,1203,2022,Semester2,ELA1104
1583735,1,REG,AGR2045.KT - Companion Animals,19-JAN-22,28-JUN-22,EN,db9d7072-7f64-4c7b-b5fa-7797ac95dd02,2239,2022,FullYear,AGR2045
1583749,1,REG,FOD3100.1 - Entertaining with Food,20-JAN-22,30-JAN-22,EN,6656f050-b128-4503-bbc6-8c1b6970bd1c,1108,2022,Semester1,FOD3100
1583804,1,REG,MEC3030.3 - Engine Diagnosis,06-FEB-23,27-JUN-23,EN,2805307f-1455-420d-acda-f51f8e9dd444,0590,2023,Semester2,MEC3030
1583956,1,REG,FOD2070.2 - Soups & Sauces,13-FEB-23,27-JUN-23,EN,e0d40b24-8c0d-40e8-9d2b-e652bd10aeb4,1108,2023,Semester2,FOD2070
1584284,1,REG,EST2070.2 - Manicuring 2,22-MAR-23,27-JUN-23,EN,64a738a5-5d6e-4153-8943-a4a66f8936f9,0590,2023,Semester2,EST2070
1584296,1,REG,WLD3050.2 - Wildlife Management Principles,22-MAR-23,27-JUN-23,EN,0e3a1793-a134-4de4-adc9-1ad3eb154d1d,1108,2023,Semester2,WLD3050
1584305,1,REG,FOD3050.1 - Advanced Soups & Sauces,22-MAR-23,27-JUN-23,EN,f123060a-f477-40f8-a959-b11bedda10fb,1306,2023,Semester2,FOD3050
1584332,1,REG,FOD3160.3 - Regional Cuisine,22-MAR-22,18-APR-22,EN,6118f667-14cc-4006-b032-dd98becae91d,1101,2022,Quarter3,FOD3160
1584352,1,REG,WLD1060.1 - Wilderness Navigation,05-APR-23,27-JUN-23,EN,9133b923-0c34-4d54-b75b-72e9b8dfe1c1,1306,2023,Semester2,WLD1060
1584385,1,REG,HSA3546.3 - Chemical Waving 1,08-APR-22,28-JUN-22,EN,7294c56d-20be-4f35-80f8-e01ef87deff9,0590,2022,FullYear,HSA3546
1584404,5,REG,RAP2663.3 - Welder 25A,12-APR-22,28-JUN-22,EN,a2e0af98-f9c3-46e5-bd79-4fdc25627993,0590,2022,FullYear,RAP2663
1584423,1,REG,WLD3020.BBB - Wildlife Protection & Stewardship,13-APR-22,28-JUN-22,EN,6d6f175f-a73e-4cc8-a396-7144d7bf5fea,2239,2022,FullYear,WLD3020
1584448,1,REG,FOD3160.2 - Regional Cuisine,21-APR-23,27-JUN-23,EN,e8c45bf6-bda7-40b3-a050-e6050f34184f,1108,2023,Semester2,FOD3160
1584478,1,REG,CTR2010.31 - Job Maintenance,19-APR-22,18-APR-22,EN,8119c1db-01d8-4b06-8069-e607b8b425e8,1101,2022,Quarter3,CTR2010
1584486,1,REG,HCS3010.31 - Workplace Safety Practices,19-APR-22,18-APR-22,EN,ec5f91f4-3499-4ee3-a5cf-84bdac6712b7,1101,2022,Quarter3,HCS3010
1584513,1,REG,ELT1050.1 - Electronic Power Supply 1,04-MAY-23,27-JUN-23,EN,7489c288-6eb1-4f83-bc2f-5b2e7c2b1fa3,0590,2023,Semester2,ELT1050
1584514,1,REG,CON2050.2 - Roof Structures 1,20-APR-22,28-JUN-22,EN,196a7993-c207-4347-bba6-9feee32bfb35,0590,2022,Semester2,CON2050
1581036,5,REG,SCN1288.1 - Science 14,01-FEB-22,27-JUN-23,EN,a0663f30-769b-4fb9-8d4c-239ab00525f1,1055,2023,FullYear,SCN1288
1581070,5,REG,ELA3105.1 - English Language Arts 30-1,17-MAR-22,30-JAN-23,EN,293a92f9-78c0-473e-82a6-4421b1c9388e,1303,2023,Semester1,ELA3105
1581103,5,REG,SCN2288.1 - Science 24,20-APR-21,30-JAN-22,EN,f714368a-416b-4069-bd43-1dfa71c0c290,1305,2022,Semester1,SCN2288
1581165,1,REG,INF1030.1 - Word Processing 1,20-APR-21,28-JUN-22,EN,71fae59d-aa20-4204-adb0-9fdd4e2332ba,1305,2022,Semester2,INF1030
1581326,1,REG,REC1045.00 - Group Exercise Trends,04-NOV-22,27-JUN-23,EN,e5d4a00e-16f9-4bc6-9f1b-65eac5008917,2239,2023,FullYear,REC1045
1581348,5,REG,SCN2797.CQ - Physics 20,27-AUG-21,28-JUN-22,EN,8484aa30-de30-476e-83e3-e9a36d6a23f1,2239,2022,FullYear,SCN2797
1581349,1,REG,HSS2040.00 - Family Foundations,04-NOV-22,27-JUN-23,EN,bd773744-db9b-4286-9a2f-0de64caeea09,2239,2023,FullYear,HSS2040
1581637,5,REG,PED1445V.23 - Physical Education 10 (Variable Cred,03-AUG-21,28-JUN-22,EN,b6030f14-9880-4f6f-ad7c-1c3e78c1ac89,1101,2022,Semester2,PED1445
1581646,10,REG,OTH1998V.1 - Work Experience 15 (Variable Credit),12-MAY-22,27-JUN-23,EN,4c97c2e6-0db1-4b44-8955-154c6bf98d53,1203,2023,FullYear,OTH1998
1581696,10,REG,OTH3998V.RN - Work Experience 35 (Variable Credit),24-JUN-22,31-JUL-23,EN,af311f74-08a2-43d8-bc26-7a76e6107c03,0319,2023,Summer,OTH3998
1581728,5,REG,SST2771.14 - Social Studies 20-1,03-AUG-21,30-JAN-22,EN,752d3ff2-586f-451d-a430-8c00d790d252,1101,2022,Semester1,SST2771
1581769,3,REG,FNA24003.242 - Art 20 (3 cr),03-AUG-21,28-JUN-22,EN,393002ef-516f-4837-8a0d-2b5e173a5658,1101,2022,Quarter4,FNA2400
1581792,5,REG,LDC1449V.11 - Yoga 15(VARIABLE),03-AUG-21,30-JAN-22,EN,755ee654-8ab5-4ef3-898f-6517007afe0d,1101,2022,Semester1,LDC1449
1581809,3,REG,LDC24493.234 - Yoga 25 (3 cr),03-AUG-21,18-APR-22,EN,6244ac53-0042-4e62-98a5-1cb10f8319d6,1101,2022,Quarter3,LDC2449
1581844,5,REG,SCN2797.24 - Physics 20,02-AUG-22,27-JUN-23,EN,cd1aadfe-7f1b-40f7-aebb-d95f91ebf3dd,1101,2023,Semester2,SCN2797
1581858,5,REG,SST1771.11 - Social Studies 10-1,02-AUG-22,30-JAN-23,EN,5db8d2ce-8405-4df6-b837-8805670c7194,1101,2023,Semester1,SST1771
1581900,5,REG,KAE1783.21 - Science 10-4,02-AUG-22,27-JUN-23,EN,0ece92ed-3888-49e0-93bc-3dd68b21ee63,1101,2023,Semester2,KAE1783
1581918,5,REG,KAE1781.4 - Social Studies 10-4,02-AUG-22,27-JUN-23,EN,7f165e1c-9e70-4741-b5ac-2d0acc1cf6d4,1101,2023,Semester2,KAE1781
1582008,5,REG,FNA2400V.1 - Art 20 (Variable),02-AUG-22,27-JUN-23,EN,0de04f1d-f5f6-44ee-a15b-a1777a1b8c65,0590,2023,Semester2,FNA2400
1582009,5,REG,FNA2400V.2 - Art 20 (Variable),02-AUG-22,30-JAN-23,EN,2dc89ba0-e580-4e7d-bd56-62351c22439e,0590,2023,Semester1,FNA2400
1582123,5,REG,PED1445V.2 - Physical Education 10 (Variable Credi,02-AUG-22,30-JAN-23,EN,1f624cb9-b2af-4fb9-acd2-e8a6a2859701,0590,2023,Semester1,PED1445
1582203,5,REG,SST1771.4 - Social Studies 10-1,02-AUG-22,27-JUN-23,EN,bec8e607-c4b9-4bc1-bf29-0a29bbf0b7b4,0590,2023,Semester2,SST1771
1582224,5,REG,SST3771.2 - Social Studies 30-1,02-AUG-22,27-JUN-23,EN,929b4d62-b204-4eaa-ad7b-94e661f300b5,0590,2023,Semester2,SST3771
1582248,5,REG,LDC1092V.3 - Film and Media Art 15 (VARIABLE),02-AUG-22,30-JAN-23,EN,620e6d21-5703-4d76-a7d3-915f64ca94fa,1108,2023,Semester1,LDC1092
1582250,5,REG,LDC35995.1 - Learning Strategies (2018)35 (5 cr),03-AUG-21,28-JUN-22,EN,460b9caf-6115-4396-8e13-ea1f5078fa1c,1108,2022,Semester2,LDC3599
1582284,5,REG,MAT3792.2 - Mathematics 30-2,02-AUG-22,30-JAN-23,EN,43e86ba1-1750-4d1a-862e-198debc968c5,1108,2023,Semester1,MAT3792
